dt,site,site2,yield_mm,hobo_event_n,recession_n
2018-09-04T01:55:00Z,TF-D,TF,19.74791868077457,2,TFD_E2_2
2018-09-04T02:00:00Z,TF-D,TF,19.74791868077457,2,TFD_E2_2
2018-09-04T02:05:00Z,TF-D,TF,19.95150547129802,2,TFD_E2_2
2018-09-11T06:05:00Z,TF-D,TF,1.425107533664144,3,TFD_E3_1
2018-09-11T06:10:00Z,TF-D,TF,1.8322811147110425,3,TFD_E3_1
2018-09-11T06:15:00Z,TF-D,TF,2.239454695757941,3,TFD_E3_1
2018-09-11T06:20:00Z,TF-D,TF,2.6466282768048393,3,TFD_E3_1
2018-09-11T06:25:00Z,TF-D,TF,3.053801857851738,3,TFD_E3_1
2018-09-11T06:30:00Z,TF-D,TF,3.460975438898636,3,TFD_E3_1
2018-09-11T06:35:00Z,TF-D,TF,4.275322600992433,3,TFD_E3_1
2018-09-11T06:40:00Z,TF-D,TF,4.478909391515882,3,TFD_E3_1
2018-09-11T06:45:00Z,TF-D,TF,5.0896697630862295,3,TFD_E3_1
2018-09-11T06:50:00Z,TF-D,TF,5.2932565536096785,3,TFD_E3_1
2018-09-11T06:55:00Z,TF-D,TF,5.0896697630862295,3,TFD_E3_1
2018-09-11T07:00:00Z,TF-D,TF,6.311190506226924,3,TFD_E3_1
2018-09-11T07:05:00Z,TF-D,TF,7.53271124936762,3,TFD_E3_1
2018-09-11T07:10:00Z,TF-D,TF,8.143471620937968,3,TFD_E3_1
2018-09-11T07:15:00Z,TF-D,TF,8.957818783031763,3,TFD_E3_1
2018-09-11T07:20:00Z,TF-D,TF,9.161405573555212,3,TFD_E3_1
2018-09-11T07:25:00Z,TF-D,TF,9.772165945125561,3,TFD_E3_1
2018-09-11T07:30:00Z,TF-D,TF,9.364992364078661,3,TFD_E3_1
2018-09-11T07:35:00Z,TF-D,TF,10.179339526172459,3,TFD_E3_1
2018-09-11T07:40:00Z,TF-D,TF,10.586513107219357,3,TFD_E3_1
2018-09-11T07:45:00Z,TF-D,TF,10.993686688266255,3,TFD_E3_1
2018-09-11T07:50:00Z,TF-D,TF,11.197273478789704,3,TFD_E3_1
2018-09-11T07:55:00Z,TF-D,TF,12.011620640883502,3,TFD_E3_1
2018-09-11T08:00:00Z,TF-D,TF,12.215207431406952,3,TFD_E3_1
2018-09-11T08:05:00Z,TF-D,TF,12.4187942219304,3,TFD_E3_1
2018-09-11T08:10:00Z,TF-D,TF,13.843901755594544,3,TFD_E3_1
2018-09-11T08:15:00Z,TF-D,TF,14.251075336641442,3,TFD_E3_1
2018-09-11T08:20:00Z,TF-D,TF,15.06542249873524,3,TFD_E3_1
2018-09-11T08:25:00Z,TF-D,TF,15.06542249873524,3,TFD_E3_1
2018-09-11T08:30:00Z,TF-D,TF,15.472596079782138,3,TFD_E3_1
2018-09-11T08:35:00Z,TF-D,TF,15.472596079782138,3,TFD_E3_1
2018-09-11T08:40:00Z,TF-D,TF,15.879769660829037,3,TFD_E3_1
2018-09-11T08:45:00Z,TF-D,TF,16.490530032399384,3,TFD_E3_1
2018-09-11T08:50:00Z,TF-D,TF,17.10129040396973,3,TFD_E3_1
2018-09-11T08:55:00Z,TF-D,TF,17.50846398501663,3,TFD_E3_1
2018-09-11T09:00:00Z,TF-D,TF,18.322811147110425,3,TFD_E3_1
2018-09-11T09:05:00Z,TF-D,TF,18.933571518680772,3,TFD_E3_1
2018-09-11T09:10:00Z,TF-D,TF,19.74791868077457,3,TFD_E3_1
2018-09-11T09:15:00Z,TF-D,TF,21.173026214438714,3,TFD_E3_1
2018-09-11T09:20:00Z,TF-D,TF,21.580199795485612,3,TFD_E3_1
2018-09-11T09:25:00Z,TF-D,TF,21.78378658600906,3,TFD_E3_1
2018-09-11T09:30:00Z,TF-D,TF,21.580199795485612,3,TFD_E3_1
2018-09-11T09:35:00Z,TF-D,TF,22.190960167055955,3,TFD_E3_1
2018-09-11T09:40:00Z,TF-D,TF,22.598133748102857,3,TFD_E3_1
2018-09-11T09:45:00Z,TF-D,TF,22.598133748102857,3,TFD_E3_1
2018-09-11T09:50:00Z,TF-D,TF,22.801720538626306,3,TFD_E3_1
2018-09-11T09:55:00Z,TF-D,TF,23.412480910196656,3,TFD_E3_1
2018-09-11T10:00:00Z,TF-D,TF,24.430414862813905,3,TFD_E3_1
2018-09-11T10:05:00Z,TF-D,TF,24.8375884438608,3,TFD_E3_1
2018-09-11T10:10:00Z,TF-D,TF,25.651935605954595,3,TFD_E3_1
2018-09-11T10:15:00Z,TF-D,TF,25.85552239647804,3,TFD_E3_1
2018-09-11T10:20:00Z,TF-D,TF,25.85552239647804,3,TFD_E3_1
2018-09-11T10:25:00Z,TF-D,TF,26.059109187001493,3,TFD_E3_1
2018-09-11T10:30:00Z,TF-D,TF,26.059109187001493,3,TFD_E3_1
2018-09-11T10:35:00Z,TF-D,TF,26.466282768048394,3,TFD_E3_1
2018-09-11T10:40:00Z,TF-D,TF,26.873456349095292,3,TFD_E3_1
2018-09-11T10:45:00Z,TF-D,TF,26.873456349095292,3,TFD_E3_1
2018-09-11T10:50:00Z,TF-D,TF,27.28062993014219,3,TFD_E3_1
2018-09-21T13:15:00Z,TF-D,TF,0.4071735810468983,4,TFD_E4_1
2018-09-21T13:20:00Z,TF-D,TF,1.017933952617246,4,TFD_E4_1
2018-09-21T13:25:00Z,TF-D,TF,1.8322811147110425,4,TFD_E4_1
2018-09-21T13:30:00Z,TF-D,TF,2.6466282768048393,4,TFD_E4_1
2018-09-21T13:35:00Z,TF-D,TF,3.664562229422085,4,TFD_E4_1
2018-09-21T13:40:00Z,TF-D,TF,5.2932565536096785,4,TFD_E4_1
2018-09-21T13:45:00Z,TF-D,TF,6.107603715703476,4,TFD_E4_1
2018-09-21T13:50:00Z,TF-D,TF,6.718364087273823,4,TFD_E4_1
2018-09-21T13:55:00Z,TF-D,TF,8.143471620937968,4,TFD_E4_1
2018-09-21T14:00:00Z,TF-D,TF,9.161405573555212,4,TFD_E4_1
2018-09-21T14:05:00Z,TF-D,TF,9.56857915460211,4,TFD_E4_1
2018-09-21T14:10:00Z,TF-D,TF,9.97575273564901,4,TFD_E4_1
2018-09-21T14:15:00Z,TF-D,TF,9.772165945125561,4,TFD_E4_1
2018-09-21T14:20:00Z,TF-D,TF,9.772165945125561,4,TFD_E4_1
2018-09-21T14:25:00Z,TF-D,TF,9.56857915460211,4,TFD_E4_1
2018-09-21T14:30:00Z,TF-D,TF,9.97575273564901,4,TFD_E4_1
2018-09-21T14:35:00Z,TF-D,TF,10.179339526172459,4,TFD_E4_1
2018-09-21T15:15:00Z,TF-D,TF,11.197273478789704,4,TFD_E4_2
2018-09-21T15:20:00Z,TF-D,TF,12.011620640883502,4,TFD_E4_2
2018-09-21T15:25:00Z,TF-D,TF,12.215207431406952,4,TFD_E4_2
2018-09-21T15:30:00Z,TF-D,TF,13.233141384024197,4,TFD_E4_2
2018-09-21T15:35:00Z,TF-D,TF,13.436728174547646,4,TFD_E4_2
2018-09-21T15:40:00Z,TF-D,TF,14.251075336641442,4,TFD_E4_2
2018-09-21T15:45:00Z,TF-D,TF,14.861835708211789,4,TFD_E4_2
2018-09-21T15:50:00Z,TF-D,TF,14.454662127164891,4,TFD_E4_2
2018-09-21T15:55:00Z,TF-D,TF,15.472596079782138,4,TFD_E4_2
2018-09-21T16:00:00Z,TF-D,TF,16.083356451352486,4,TFD_E4_2
2018-09-21T16:05:00Z,TF-D,TF,16.286943241875935,4,TFD_E4_2
2018-09-21T16:10:00Z,TF-D,TF,16.490530032399384,4,TFD_E4_2
2018-09-21T16:15:00Z,TF-D,TF,16.897703613446282,4,TFD_E4_2
2018-09-21T16:20:00Z,TF-D,TF,17.10129040396973,4,TFD_E4_2
2018-09-21T16:25:00Z,TF-D,TF,17.30487719449318,4,TFD_E4_2
2018-09-22T03:30:00Z,TF-D,TF,18.119224356586976,4,TFD_E4_3
2018-09-22T03:35:00Z,TF-D,TF,18.322811147110425,4,TFD_E4_3
2018-09-22T03:40:00Z,TF-D,TF,18.52639793763387,4,TFD_E4_3
2018-09-22T03:45:00Z,TF-D,TF,18.933571518680772,4,TFD_E4_3
2018-09-22T03:50:00Z,TF-D,TF,18.933571518680772,4,TFD_E4_3
2018-09-22T03:55:00Z,TF-D,TF,19.34074509972767,4,TFD_E4_3
2018-09-22T04:00:00Z,TF-D,TF,19.74791868077457,4,TFD_E4_3
2018-09-22T04:05:00Z,TF-D,TF,20.15509226182147,4,TFD_E4_3
2018-09-22T04:10:00Z,TF-D,TF,20.358679052344918,4,TFD_E4_3
2018-09-22T04:15:00Z,TF-D,TF,20.76585263339182,4,TFD_E4_3
2018-09-22T04:20:00Z,TF-D,TF,20.76585263339182,4,TFD_E4_3
2018-09-22T04:25:00Z,TF-D,TF,20.76585263339182,4,TFD_E4_3
2018-09-22T04:30:00Z,TF-D,TF,20.76585263339182,4,TFD_E4_3
2018-09-22T04:35:00Z,TF-D,TF,20.76585263339182,4,TFD_E4_3
2018-09-22T04:40:00Z,TF-D,TF,20.76585263339182,4,TFD_E4_3
2018-09-22T04:45:00Z,TF-D,TF,20.969439423915265,4,TFD_E4_3
2018-09-22T04:50:00Z,TF-D,TF,20.76585263339182,4,TFD_E4_3
2018-09-22T04:55:00Z,TF-D,TF,21.173026214438714,4,TFD_E4_3
2018-09-22T05:00:00Z,TF-D,TF,21.580199795485612,4,TFD_E4_3
2018-09-25T15:55:00Z,TF-D,TF,-0.4071735810468983,5,TFD_E5_1
2018-09-25T16:00:00Z,TF-D,TF,-0.20358679052344916,5,TFD_E5_1
2018-09-25T16:05:00Z,TF-D,TF,1.425107533664144,5,TFD_E5_1
2018-09-25T16:10:00Z,TF-D,TF,1.425107533664144,5,TFD_E5_1
2018-09-25T16:15:00Z,TF-D,TF,2.239454695757941,5,TFD_E5_1
2018-09-25T16:20:00Z,TF-D,TF,1.8322811147110425,5,TFD_E5_1
2018-09-25T16:25:00Z,TF-D,TF,2.035867905234492,5,TFD_E5_1
2018-09-25T16:30:00Z,TF-D,TF,2.239454695757941,5,TFD_E5_1
2018-09-25T16:35:00Z,TF-D,TF,2.6466282768048393,5,TFD_E5_1
2018-09-25T16:40:00Z,TF-D,TF,2.850215067328288,5,TFD_E5_1
2018-09-25T16:45:00Z,TF-D,TF,3.2573886483751866,5,TFD_E5_1
2018-09-25T16:50:00Z,TF-D,TF,3.460975438898636,5,TFD_E5_1
2018-09-25T16:55:00Z,TF-D,TF,3.8681490199455344,5,TFD_E5_1
2018-09-25T17:00:00Z,TF-D,TF,4.071735810468984,5,TFD_E5_1
2018-09-25T17:05:00Z,TF-D,TF,4.478909391515882,5,TFD_E5_1
2018-09-25T17:10:00Z,TF-D,TF,4.478909391515882,5,TFD_E5_1
2018-09-25T17:15:00Z,TF-D,TF,4.478909391515882,5,TFD_E5_1
2018-09-25T17:20:00Z,TF-D,TF,4.275322600992433,5,TFD_E5_1
2018-09-25T17:25:00Z,TF-D,TF,4.682496182039331,5,TFD_E5_1
2018-09-25T17:30:00Z,TF-D,TF,4.886082972562781,5,TFD_E5_1
2018-09-25T17:35:00Z,TF-D,TF,4.886082972562781,5,TFD_E5_1
2018-09-25T17:40:00Z,TF-D,TF,5.2932565536096785,5,TFD_E5_1
2018-09-25T17:45:00Z,TF-D,TF,4.682496182039331,5,TFD_E5_1
2018-09-25T17:50:00Z,TF-D,TF,5.2932565536096785,5,TFD_E5_1
2018-09-25T17:55:00Z,TF-D,TF,4.886082972562781,5,TFD_E5_1
2018-09-25T18:00:00Z,TF-D,TF,5.4968433441331275,5,TFD_E5_1
2018-09-25T18:05:00Z,TF-D,TF,5.700430134656576,5,TFD_E5_1
2018-09-25T18:10:00Z,TF-D,TF,5.700430134656576,5,TFD_E5_1
2018-09-25T18:15:00Z,TF-D,TF,6.311190506226924,5,TFD_E5_1
2018-09-25T18:20:00Z,TF-D,TF,6.311190506226924,5,TFD_E5_1
2018-09-25T18:25:00Z,TF-D,TF,6.107603715703476,5,TFD_E5_1
2018-09-25T18:30:00Z,TF-D,TF,6.107603715703476,5,TFD_E5_1
2018-09-25T18:35:00Z,TF-D,TF,5.904016925180026,5,TFD_E5_1
2018-09-25T18:40:00Z,TF-D,TF,6.311190506226924,5,TFD_E5_1
2018-09-25T18:45:00Z,TF-D,TF,7.125537668320721,5,TFD_E5_1
2018-09-25T18:50:00Z,TF-D,TF,7.32912445884417,5,TFD_E5_1
2018-09-25T18:55:00Z,TF-D,TF,7.939884830414519,5,TFD_E5_1
2018-09-25T19:00:00Z,TF-D,TF,8.347058411461417,5,TFD_E5_1
2018-09-25T19:05:00Z,TF-D,TF,9.364992364078661,5,TFD_E5_1
2018-09-25T19:10:00Z,TF-D,TF,9.772165945125561,5,TFD_E5_1
2018-09-25T19:15:00Z,TF-D,TF,9.97575273564901,5,TFD_E5_1
2018-09-25T19:20:00Z,TF-D,TF,10.790099897742806,5,TFD_E5_1
2018-09-25T19:25:00Z,TF-D,TF,11.197273478789704,5,TFD_E5_1
2018-09-25T19:30:00Z,TF-D,TF,10.993686688266255,5,TFD_E5_1
2018-09-25T19:35:00Z,TF-D,TF,11.604447059836604,5,TFD_E5_1
2018-09-25T19:40:00Z,TF-D,TF,12.622381012453848,5,TFD_E5_1
2018-09-25T19:45:00Z,TF-D,TF,12.622381012453848,5,TFD_E5_1
2018-09-25T19:50:00Z,TF-D,TF,12.622381012453848,5,TFD_E5_1
2018-09-25T19:55:00Z,TF-D,TF,13.233141384024197,5,TFD_E5_1
2018-09-25T20:00:00Z,TF-D,TF,12.825967802977297,5,TFD_E5_1
2018-09-25T20:05:00Z,TF-D,TF,12.622381012453848,5,TFD_E5_1
2018-09-25T20:10:00Z,TF-D,TF,13.233141384024197,5,TFD_E5_1
2018-09-25T20:15:00Z,TF-D,TF,13.029554593500746,5,TFD_E5_1
2018-09-25T20:20:00Z,TF-D,TF,13.640314965071095,5,TFD_E5_1
2018-09-25T20:25:00Z,TF-D,TF,14.047488546117995,5,TFD_E5_1
2018-09-25T20:30:00Z,TF-D,TF,14.047488546117995,5,TFD_E5_1
2018-09-25T20:35:00Z,TF-D,TF,14.047488546117995,5,TFD_E5_1
2018-09-25T20:40:00Z,TF-D,TF,14.251075336641442,5,TFD_E5_1
2018-09-25T20:45:00Z,TF-D,TF,14.454662127164891,5,TFD_E5_1
2018-09-25T20:50:00Z,TF-D,TF,14.65824891768834,5,TFD_E5_1
2018-09-25T20:55:00Z,TF-D,TF,14.65824891768834,5,TFD_E5_1
2018-09-25T21:00:00Z,TF-D,TF,14.454662127164891,5,TFD_E5_1
2018-09-25T21:05:00Z,TF-D,TF,15.06542249873524,5,TFD_E5_1
2018-09-25T21:10:00Z,TF-D,TF,15.06542249873524,5,TFD_E5_1
2018-09-25T21:15:00Z,TF-D,TF,15.06542249873524,5,TFD_E5_1
2018-09-25T21:20:00Z,TF-D,TF,15.269009289258689,5,TFD_E5_1
2018-09-25T21:25:00Z,TF-D,TF,15.472596079782138,5,TFD_E5_1
2018-09-25T21:30:00Z,TF-D,TF,15.879769660829037,5,TFD_E5_1
2018-09-25T21:35:00Z,TF-D,TF,16.286943241875935,5,TFD_E5_1
2018-09-25T21:40:00Z,TF-D,TF,15.879769660829037,5,TFD_E5_1
2018-09-25T21:45:00Z,TF-D,TF,16.286943241875935,5,TFD_E5_1
2018-09-25T21:50:00Z,TF-D,TF,16.286943241875935,5,TFD_E5_1
2018-09-25T21:55:00Z,TF-D,TF,16.083356451352486,5,TFD_E5_1
2018-09-25T22:00:00Z,TF-D,TF,16.083356451352486,5,TFD_E5_1
2018-09-25T22:05:00Z,TF-D,TF,16.286943241875935,5,TFD_E5_1
2018-09-25T22:10:00Z,TF-D,TF,16.694116822922833,5,TFD_E5_1
2018-09-25T22:15:00Z,TF-D,TF,16.897703613446282,5,TFD_E5_1
2018-09-25T22:20:00Z,TF-D,TF,17.10129040396973,5,TFD_E5_1
2018-09-25T22:25:00Z,TF-D,TF,17.10129040396973,5,TFD_E5_1
2018-09-25T22:30:00Z,TF-D,TF,17.50846398501663,5,TFD_E5_1
2018-09-25T22:35:00Z,TF-D,TF,17.712050775540078,5,TFD_E5_1
2018-09-25T22:40:00Z,TF-D,TF,17.30487719449318,5,TFD_E5_1
2018-09-25T22:45:00Z,TF-D,TF,17.10129040396973,5,TFD_E5_1
2018-09-25T22:50:00Z,TF-D,TF,18.119224356586976,5,TFD_E5_1
2018-09-25T22:55:00Z,TF-D,TF,18.52639793763387,5,TFD_E5_1
2018-09-25T23:00:00Z,TF-D,TF,19.13715830920422,5,TFD_E5_1
2018-09-25T23:05:00Z,TF-D,TF,19.74791868077457,5,TFD_E5_1
2018-09-25T23:10:00Z,TF-D,TF,19.74791868077457,5,TFD_E5_1
