"Plot Title: 10563962_TF-B_180719"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10563962, SEN S/N: 10563962, LBL: P)","Temp, °C (LGR S/N: 10563962, SEN S/N: 10563962, LBL: T)","Abs Pres Barom., kPa (LGR S/N: 10710527, SEN S/N: 10710527)","Sensor Depth, meters (LGR S/N: 10563962)","Coupler Detached (LGR S/N: 10563962)","Coupler Attached (LGR S/N: 10563962)","Stopped (LGR S/N: 10563962)","End Of File (LGR S/N: 10563962)"
387,09/09/18 12:25:00 AM,96.534,7.582,,0.014,,,,
388,09/09/18 12:30:00 AM,96.512,7.481,96.396,0.012,,,,
389,09/09/18 12:35:00 AM,96.522,7.481,,0.014,,,,
390,09/09/18 12:40:00 AM,96.509,7.381,,0.013,,,,
391,09/09/18 12:45:00 AM,96.509,7.381,96.372,0.014,,,,
392,09/09/18 12:50:00 AM,96.516,7.280,,0.014,,,,
393,09/09/18 12:55:00 AM,96.516,7.280,,0.013,,,,
394,09/09/18 01:00:00 AM,96.516,7.280,96.398,0.012,,,,
395,09/09/18 01:05:00 AM,96.504,7.179,,0.011,,,,
396,09/09/18 01:10:00 AM,96.504,7.179,,0.011,,,,
397,09/09/18 01:15:00 AM,96.514,7.179,96.394,0.012,,,,
398,09/09/18 01:20:00 AM,96.504,7.179,,0.012,,,,
399,09/09/18 01:25:00 AM,96.514,7.179,,0.013,,,,
400,09/09/18 01:30:00 AM,96.504,7.179,96.378,0.013,,,,
401,09/09/18 01:35:00 AM,96.504,7.179,,0.013,,,,
402,09/09/18 01:40:00 AM,96.494,7.179,,0.013,,,,
403,09/09/18 01:45:00 AM,96.494,7.179,96.362,0.013,,,,
404,09/09/18 01:50:00 AM,96.494,7.179,,0.014,,,,
405,09/09/18 01:55:00 AM,96.504,7.179,,0.015,,,,
406,09/09/18 02:00:00 AM,96.484,7.179,96.356,0.013,,,,
407,09/09/18 02:05:00 AM,96.504,7.179,,0.015,,,,
408,09/09/18 02:10:00 AM,96.494,7.179,,0.014,,,,
409,09/09/18 02:15:00 AM,96.494,7.179,96.360,0.014,,,,
410,09/09/18 02:20:00 AM,96.484,7.179,,0.013,,,,
411,09/09/18 02:25:00 AM,96.494,7.179,,0.015,,,,
412,09/09/18 02:30:00 AM,96.484,7.179,96.345,0.014,,,,
413,09/09/18 02:35:00 AM,96.484,7.179,,0.014,,,,
414,09/09/18 02:40:00 AM,96.484,7.179,,0.014,,,,
415,09/09/18 02:45:00 AM,96.494,7.179,96.345,0.015,,,,
416,09/09/18 02:50:00 AM,96.465,7.179,,0.012,,,,
417,09/09/18 02:55:00 AM,96.475,7.179,,0.014,,,,
418,09/09/18 03:00:00 AM,96.484,7.179,96.339,0.015,,,,
419,09/09/18 03:05:00 AM,96.465,7.179,,0.013,,,,
420,09/09/18 03:10:00 AM,96.475,7.179,,0.013,,,,
421,09/09/18 03:15:00 AM,96.465,7.179,96.345,0.012,,,,
422,09/09/18 03:20:00 AM,96.475,7.179,,0.013,,,,
423,09/09/18 03:25:00 AM,96.484,7.179,,0.014,,,,
424,09/09/18 03:30:00 AM,96.455,7.179,96.345,0.011,,,,
425,09/09/18 03:35:00 AM,96.455,7.179,,0.012,,,,
426,09/09/18 03:40:00 AM,96.455,7.179,,0.012,,,,
427,09/09/18 03:45:00 AM,96.465,7.179,96.331,0.014,,,,
428,09/09/18 03:50:00 AM,96.475,7.179,,0.014,,,,
429,09/09/18 03:55:00 AM,96.465,7.179,,0.013,,,,
430,09/09/18 04:00:00 AM,96.484,7.179,96.347,0.014,,,,
431,09/09/18 04:05:00 AM,96.475,7.179,,0.013,,,,
432,09/09/18 04:10:00 AM,96.482,7.079,,0.013,,,,
433,09/09/18 04:15:00 AM,96.482,7.079,96.352,0.013,,,,
434,09/09/18 04:20:00 AM,96.462,7.079,,0.010,,,,
435,09/09/18 04:25:00 AM,96.472,7.079,,0.011,,,,
436,09/09/18 04:30:00 AM,96.492,7.079,96.374,0.012,,,,
437,09/09/18 04:35:00 AM,96.492,7.079,,0.013,,,,
438,09/09/18 04:40:00 AM,96.489,6.978,,0.013,,,,
439,09/09/18 04:45:00 AM,96.499,6.978,96.360,0.014,,,,
440,09/09/18 04:50:00 AM,96.479,6.978,,0.011,,,,
441,09/09/18 04:55:00 AM,96.499,6.978,,0.013,,,,
442,09/09/18 05:00:00 AM,96.489,6.978,96.384,0.011,,,,
443,09/09/18 05:05:00 AM,96.499,6.978,,0.012,,,,
444,09/09/18 05:10:00 AM,96.489,6.978,,0.011,,,,
445,09/09/18 05:15:00 AM,96.506,6.877,96.374,0.013,,,,
446,09/09/18 05:20:00 AM,96.516,6.877,,0.014,,,,
447,09/09/18 05:25:00 AM,96.516,6.877,,0.013,,,,
448,09/09/18 05:30:00 AM,96.523,6.775,96.396,0.013,,,,
449,09/09/18 05:35:00 AM,96.523,6.775,,0.012,,,,
450,09/09/18 05:40:00 AM,96.530,6.674,,0.013,,,,
451,09/09/18 05:45:00 AM,96.540,6.674,96.412,0.013,,,,
452,09/09/18 05:50:00 AM,96.547,6.573,,0.014,,,,
453,09/09/18 05:55:00 AM,96.537,6.573,,0.012,,,,
454,09/09/18 06:00:00 AM,96.557,6.573,96.419,0.014,,,,
455,09/09/18 06:05:00 AM,96.557,6.573,,0.014,,,,
456,09/09/18 06:10:00 AM,96.554,6.471,,0.013,,,,
457,09/09/18 06:15:00 AM,96.567,6.573,96.427,0.014,,,,
458,09/09/18 06:20:00 AM,96.547,6.573,,0.012,,,,
459,09/09/18 06:25:00 AM,96.557,6.573,,0.013,,,,
460,09/09/18 06:30:00 AM,96.569,6.674,96.428,0.014,,,,
461,09/09/18 06:35:00 AM,96.582,6.775,,0.016,,,,
462,09/09/18 06:40:00 AM,96.572,6.775,,0.015,,,,
463,09/09/18 06:45:00 AM,96.572,6.775,96.424,0.015,,,,
464,09/09/18 06:50:00 AM,96.574,6.877,,0.014,,,,
465,09/09/18 06:55:00 AM,96.587,6.978,,0.015,,,,
466,09/09/18 07:00:00 AM,96.606,6.978,96.450,0.016,,,,
467,09/09/18 07:05:00 AM,96.599,7.079,,0.015,,,,
468,09/09/18 07:10:00 AM,96.599,7.079,,0.015,,,,
469,09/09/18 07:15:00 AM,96.582,7.179,96.446,0.014,,,,
470,09/09/18 07:20:00 AM,96.595,7.280,,0.015,,,,
471,09/09/18 07:25:00 AM,96.604,7.280,,0.015,,,,
472,09/09/18 07:30:00 AM,96.597,7.381,96.461,0.014,,,,
473,09/09/18 07:35:00 AM,96.610,7.481,,0.015,,,,
474,09/09/18 07:40:00 AM,96.615,7.682,,0.015,,,,
475,09/09/18 07:45:00 AM,96.610,7.882,96.469,0.014,,,,
476,09/09/18 07:50:00 AM,96.606,8.082,,0.014,,,,
477,09/09/18 07:55:00 AM,96.608,8.182,,0.013,,,,
478,09/09/18 08:00:00 AM,96.626,8.481,96.479,0.015,,,,
479,09/09/18 08:05:00 AM,96.634,8.779,,0.014,,,,
480,09/09/18 08:10:00 AM,96.649,8.978,,0.015,,,,
481,09/09/18 08:15:00 AM,96.661,9.077,96.518,0.015,,,,
482,09/09/18 08:20:00 AM,96.664,9.176,,0.015,,,,
483,09/09/18 08:25:00 AM,96.647,9.275,,0.013,,,,
484,09/09/18 08:30:00 AM,96.669,9.373,96.518,0.015,,,,
485,09/09/18 08:35:00 AM,96.681,9.472,,0.017,,,,
486,09/09/18 08:40:00 AM,96.664,9.571,,0.015,,,,
487,09/09/18 08:45:00 AM,96.667,9.669,96.517,0.015,,,,
488,09/09/18 08:50:00 AM,96.677,9.669,,0.017,,,,
489,09/09/18 08:55:00 AM,96.660,9.768,,0.015,,,,
490,09/09/18 09:00:00 AM,96.662,9.866,96.507,0.016,,,,
491,09/09/18 09:05:00 AM,96.665,9.965,,0.016,,,,
492,09/09/18 09:10:00 AM,96.665,9.965,,0.016,,,,
493,09/09/18 09:15:00 AM,96.658,10.063,96.509,0.015,,,,
494,09/09/18 09:20:00 AM,96.660,10.161,,0.015,,,,
495,09/09/18 09:25:00 AM,96.644,10.259,,0.014,,,,
496,09/09/18 09:30:00 AM,96.656,10.357,96.512,0.015,,,,
497,09/09/18 09:35:00 AM,96.649,10.455,,0.014,,,,
498,09/09/18 09:40:00 AM,96.661,10.553,,0.015,,,,
499,09/09/18 09:45:00 AM,96.651,10.553,96.516,0.014,,,,
500,09/09/18 09:50:00 AM,96.674,10.651,,0.016,,,,
501,09/09/18 09:55:00 AM,96.676,10.748,,0.016,,,,
502,09/09/18 10:00:00 AM,96.679,10.846,96.522,0.016,,,,
503,09/09/18 10:05:00 AM,96.701,10.944,,0.018,,,,
504,09/09/18 10:10:00 AM,96.674,11.041,,0.014,,,,
505,09/09/18 10:15:00 AM,96.667,11.139,96.537,0.013,,,,
506,09/09/18 10:20:00 AM,96.680,11.236,,0.015,,,,
507,09/09/18 10:25:00 AM,96.670,11.236,,0.015,,,,
508,09/09/18 10:30:00 AM,96.663,11.334,96.511,0.015,,,,
509,09/09/18 10:35:00 AM,96.672,11.334,,0.016,,,,
510,09/09/18 10:40:00 AM,96.675,11.431,,0.016,,,,
511,09/09/18 10:45:00 AM,96.658,11.528,96.526,0.013,,,,
512,09/09/18 10:50:00 AM,96.651,11.625,,0.013,,,,
513,09/09/18 10:55:00 AM,96.654,11.722,,0.014,,,,
514,09/09/18 11:00:00 AM,96.654,11.722,96.516,0.014,,,,
515,09/09/18 11:05:00 AM,96.627,11.819,,0.012,,,,
516,09/09/18 11:10:00 AM,96.637,11.819,,0.014,,,,
517,09/09/18 11:15:00 AM,96.630,11.916,96.486,0.015,,,,
518,09/09/18 11:20:00 AM,96.632,12.013,,0.015,,,,
519,09/09/18 11:25:00 AM,96.642,12.013,,0.016,,,,
520,09/09/18 11:30:00 AM,96.625,12.110,96.490,0.014,,,,
521,09/09/18 11:35:00 AM,96.628,12.207,,0.014,,,,
522,09/09/18 11:40:00 AM,96.628,12.207,,0.014,,,,
523,09/09/18 11:45:00 AM,96.630,12.304,96.492,0.014,,,,
524,09/09/18 11:50:00 AM,96.623,12.401,,0.015,,,,
525,09/09/18 11:55:00 AM,96.606,12.497,,0.014,,,,
526,09/09/18 12:00:00 PM,96.606,12.497,96.457,0.015,,,,
527,09/09/18 12:05:00 PM,96.599,12.594,,0.015,,,,
528,09/09/18 12:10:00 PM,96.621,12.690,,0.017,,,,
529,09/09/18 12:15:00 PM,96.617,12.883,96.455,0.017,,,,
530,09/09/18 12:20:00 PM,96.610,12.980,,0.016,,,,
531,09/09/18 12:25:00 PM,96.622,13.076,,0.017,,,,
532,09/09/18 12:30:00 PM,96.612,13.076,96.455,0.016,,,,
533,09/09/18 12:35:00 PM,96.612,13.076,,0.016,,,,
534,09/09/18 12:40:00 PM,96.610,12.980,,0.015,,,,
535,09/09/18 12:45:00 PM,96.610,12.980,96.467,0.015,,,,
536,09/09/18 12:50:00 PM,96.610,12.980,,0.015,,,,
537,09/09/18 12:55:00 PM,96.612,13.076,,0.017,,,,
538,09/09/18 01:00:00 PM,96.586,13.173,96.441,0.015,,,,
539,09/09/18 01:05:00 PM,96.608,13.269,,0.017,,,,
540,09/09/18 01:10:00 PM,96.594,13.461,,0.016,,,,
541,09/09/18 01:15:00 PM,96.596,13.558,96.433,0.017,,,,
542,09/09/18 01:20:00 PM,96.584,13.461,,0.015,,,,
543,09/09/18 01:25:00 PM,96.584,13.461,,0.015,,,,
544,09/09/18 01:30:00 PM,96.584,13.461,96.443,0.014,,,,
545,09/09/18 01:35:00 PM,96.574,13.461,,0.014,,,,
546,09/09/18 01:40:00 PM,96.564,13.461,,0.014,,,,
547,09/09/18 01:45:00 PM,96.567,13.558,96.417,0.015,,,,
548,09/09/18 01:50:00 PM,96.560,13.654,,0.014,,,,
549,09/09/18 01:55:00 PM,96.560,13.654,,0.014,,,,
550,09/09/18 02:00:00 PM,96.570,13.654,96.423,0.015,,,,
551,09/09/18 02:05:00 PM,96.560,13.654,,0.015,,,,
552,09/09/18 02:10:00 PM,96.560,13.654,,0.016,,,,
553,09/09/18 02:15:00 PM,96.560,13.654,96.399,0.016,,,,
554,09/09/18 02:20:00 PM,96.550,13.654,,0.015,,,,
555,09/09/18 02:25:00 PM,96.530,13.654,,0.013,,,,
556,09/09/18 02:30:00 PM,96.538,13.558,96.401,0.014,,,,
557,09/09/18 02:35:00 PM,96.528,13.558,,0.013,,,,
558,09/09/18 02:40:00 PM,96.515,13.461,,0.013,,,,
559,09/09/18 02:45:00 PM,96.525,13.461,96.387,0.014,,,,
560,09/09/18 02:50:00 PM,96.545,13.461,,0.017,,,,
561,09/09/18 02:55:00 PM,96.532,13.365,,0.016,,,,
562,09/09/18 03:00:00 PM,96.513,13.365,96.366,0.015,,,,
563,09/09/18 03:05:00 PM,96.513,13.365,,0.014,,,,
564,09/09/18 03:10:00 PM,96.520,13.269,,0.015,,,,
565,09/09/18 03:15:00 PM,96.520,13.269,96.382,0.014,,,,
566,09/09/18 03:20:00 PM,96.520,13.269,,0.014,,,,
567,09/09/18 03:25:00 PM,96.517,13.173,,0.014,,,,
568,09/09/18 03:30:00 PM,96.527,13.173,96.380,0.015,,,,
569,09/09/18 03:35:00 PM,96.524,13.076,,0.014,,,,
570,09/09/18 03:40:00 PM,96.524,13.076,,0.014,,,,
571,09/09/18 03:45:00 PM,96.534,13.076,96.392,0.014,,,,
572,09/09/18 03:50:00 PM,96.531,12.980,,0.015,,,,
573,09/09/18 03:55:00 PM,96.522,12.980,,0.014,,,,
574,09/09/18 04:00:00 PM,96.509,12.883,96.375,0.014,,,,
575,09/09/18 04:05:00 PM,96.519,12.883,,0.014,,,,
576,09/09/18 04:10:00 PM,96.548,12.883,,0.016,,,,
577,09/09/18 04:15:00 PM,96.536,12.787,96.397,0.014,,,,
578,09/09/18 04:20:00 PM,96.536,12.787,,0.014,,,,
579,09/09/18 04:25:00 PM,96.536,12.787,,0.015,,,,
580,09/09/18 04:30:00 PM,96.523,12.690,96.391,0.013,,,,
581,09/09/18 04:35:00 PM,96.533,12.690,,0.014,,,,
582,09/09/18 04:40:00 PM,96.521,12.594,,0.012,,,,
583,09/09/18 04:45:00 PM,96.531,12.594,96.409,0.012,,,,
584,09/09/18 04:50:00 PM,96.538,12.497,,0.013,,,,
585,09/09/18 04:55:00 PM,96.525,12.401,,0.012,,,,
586,09/09/18 05:00:00 PM,96.545,12.401,96.404,0.014,,,,
587,09/09/18 05:05:00 PM,96.542,12.304,,0.014,,,,
588,09/09/18 05:10:00 PM,96.549,12.207,,0.015,,,,
589,09/09/18 05:15:00 PM,96.540,12.207,96.408,0.013,,,,
590,09/09/18 05:20:00 PM,96.537,12.110,,0.014,,,,
591,09/09/18 05:25:00 PM,96.554,12.013,,0.016,,,,
592,09/09/18 05:30:00 PM,96.534,12.013,96.393,0.014,,,,
593,09/09/18 05:35:00 PM,96.542,11.916,,0.015,,,,
594,09/09/18 05:40:00 PM,96.539,11.819,,0.014,,,,
595,09/09/18 05:45:00 PM,96.536,11.722,96.409,0.013,,,,
596,09/09/18 05:50:00 PM,96.556,11.722,,0.015,,,,
597,09/09/18 05:55:00 PM,96.543,11.625,,0.013,,,,
598,09/09/18 06:00:00 PM,96.541,11.528,96.416,0.013,,,,
599,09/09/18 06:05:00 PM,96.538,11.431,,0.013,,,,
600,09/09/18 06:10:00 PM,96.535,11.334,,0.013,,,,
601,09/09/18 06:15:00 PM,96.552,11.236,96.410,0.014,,,,
602,09/09/18 06:20:00 PM,96.550,11.139,,0.014,,,,
603,09/09/18 06:25:00 PM,96.560,11.139,,0.014,,,,
604,09/09/18 06:30:00 PM,96.567,11.041,96.428,0.014,,,,
605,09/09/18 06:35:00 PM,96.564,10.944,,0.013,,,,
606,09/09/18 06:40:00 PM,96.552,10.846,,0.011,,,,
607,09/09/18 06:45:00 PM,96.581,10.846,96.450,0.013,,,,
608,09/09/18 06:50:00 PM,96.569,10.748,,0.012,,,,
609,09/09/18 06:55:00 PM,96.569,10.748,,0.012,,,,
610,09/09/18 07:00:00 PM,96.586,10.651,96.446,0.014,,,,
611,09/09/18 07:05:00 PM,96.603,10.553,,0.015,,,,
612,09/09/18 07:10:00 PM,96.583,10.553,,0.012,,,,
613,09/09/18 07:15:00 PM,96.583,10.553,96.468,0.012,,,,
614,09/09/18 07:20:00 PM,96.610,10.455,,0.014,,,,
615,09/09/18 07:25:00 PM,96.610,10.455,,0.014,,,,
616,09/09/18 07:30:00 PM,96.617,10.357,96.478,0.014,,,,
617,09/09/18 07:35:00 PM,96.627,10.357,,0.015,,,,
618,09/09/18 07:40:00 PM,96.627,10.357,,0.015,,,,
619,09/09/18 07:45:00 PM,96.634,10.259,96.484,0.015,,,,
620,09/09/18 07:50:00 PM,96.624,10.259,,0.014,,,,
621,09/09/18 07:55:00 PM,96.634,10.259,,0.015,,,,
622,09/09/18 08:00:00 PM,96.644,10.259,96.490,0.016,,,,
623,09/09/18 08:05:00 PM,96.651,10.161,,0.016,,,,
624,09/09/18 08:10:00 PM,96.660,10.161,,0.016,,,,
625,09/09/18 08:15:00 PM,96.651,10.161,96.514,0.014,,,,
626,09/09/18 08:20:00 PM,96.660,10.161,,0.015,,,,
627,09/09/18 08:25:00 PM,96.648,10.063,,0.013,,,,
628,09/09/18 08:30:00 PM,96.658,10.063,96.520,0.014,,,,
629,09/09/18 08:35:00 PM,96.668,10.063,,0.015,,,,
630,09/09/18 08:40:00 PM,96.658,10.063,,0.014,,,,
631,09/09/18 08:45:00 PM,96.648,10.063,96.520,0.013,,,,
632,09/09/18 08:50:00 PM,96.668,10.063,,0.015,,,,
633,09/09/18 08:55:00 PM,96.668,10.063,,0.015,,,,
634,09/09/18 09:00:00 PM,96.675,9.965,96.514,0.016,,,,
635,09/09/18 09:05:00 PM,96.665,9.965,,0.014,,,,
636,09/09/18 09:10:00 PM,96.675,9.965,,0.013,,,,
637,09/09/18 09:15:00 PM,96.692,9.866,96.558,0.014,,,,
638,09/09/18 09:20:00 PM,96.679,9.768,,0.012,,,,
639,09/09/18 09:25:00 PM,96.679,9.768,,0.012,,,,
640,09/09/18 09:30:00 PM,96.706,9.669,96.556,0.015,,,,
641,09/09/18 09:35:00 PM,96.686,9.669,,0.013,,,,
642,09/09/18 09:40:00 PM,96.694,9.571,,0.014,,,,
643,09/09/18 09:45:00 PM,96.684,9.571,96.554,0.013,,,,
644,09/09/18 09:50:00 PM,96.691,9.472,,0.014,,,,
645,09/09/18 09:55:00 PM,96.691,9.472,,0.013,,,,
646,09/09/18 10:00:00 PM,96.688,9.373,96.566,0.012,,,,
647,09/09/18 10:05:00 PM,96.688,9.373,,0.012,,,,
648,09/09/18 10:10:00 PM,96.705,9.275,,0.013,,,,
649,09/09/18 10:15:00 PM,96.705,9.275,96.578,0.013,,,,
650,09/09/18 10:20:00 PM,96.705,9.275,,0.013,,,,
651,09/09/18 10:25:00 PM,96.713,9.176,,0.013,,,,
652,09/09/18 10:30:00 PM,96.713,9.176,96.584,0.013,,,,
653,09/09/18 10:35:00 PM,96.710,9.077,,0.013,,,,
654,09/09/18 10:40:00 PM,96.710,9.077,,0.013,,,,
655,09/09/18 10:45:00 PM,96.707,8.978,96.584,0.013,,,,
656,09/09/18 10:50:00 PM,96.717,8.978,,0.013,,,,
657,09/09/18 10:55:00 PM,96.746,8.978,,0.015,,,,
658,09/09/18 11:00:00 PM,96.746,8.978,96.612,0.014,,,,
659,09/09/18 11:05:00 PM,96.737,8.978,,0.013,,,,
660,09/09/18 11:10:00 PM,96.746,8.978,,0.014,,,,
661,09/09/18 11:15:00 PM,96.727,8.978,96.608,0.012,,,,
662,09/09/18 11:20:00 PM,96.766,8.978,,0.016,,,,
663,09/09/18 11:25:00 PM,96.756,8.978,,0.015,,,,
664,09/09/18 11:30:00 PM,96.756,8.978,96.614,0.014,,,,
665,09/09/18 11:35:00 PM,96.756,8.978,,0.014,,,,
666,09/09/18 11:40:00 PM,96.766,8.978,,0.015,,,,
667,09/09/18 11:45:00 PM,96.766,8.978,96.614,0.015,,,,
668,09/09/18 11:50:00 PM,96.744,8.879,,0.013,,,,
669,09/09/18 11:55:00 PM,96.754,8.879,,0.015,,,,
670,09/10/18 12:00:00 AM,96.754,8.879,96.610,0.015,,,,
671,09/10/18 12:05:00 AM,96.754,8.879,,0.014,,,,
672,09/10/18 12:10:00 AM,96.744,8.879,,0.013,,,,
673,09/10/18 12:15:00 AM,96.754,8.879,96.626,0.013,,,,
674,09/10/18 12:20:00 AM,96.761,8.779,,0.015,,,,
675,09/10/18 12:25:00 AM,96.751,8.779,,0.014,,,,
676,09/10/18 12:30:00 AM,96.731,8.779,96.602,0.013,,,,
677,09/10/18 12:35:00 AM,96.741,8.779,,0.014,,,,
678,09/10/18 12:40:00 AM,96.739,8.680,,0.014,,,,
679,09/10/18 12:45:00 AM,96.748,8.680,96.596,0.015,,,,
680,09/10/18 12:50:00 AM,96.739,8.680,,0.014,,,,
681,09/10/18 12:55:00 AM,96.748,8.680,,0.014,,,,
682,09/10/18 01:00:00 AM,96.758,8.680,96.618,0.014,,,,
683,09/10/18 01:05:00 AM,96.736,8.581,,0.012,,,,
684,09/10/18 01:10:00 AM,96.756,8.581,,0.014,,,,
685,09/10/18 01:15:00 AM,96.746,8.581,96.624,0.012,,,,
686,09/10/18 01:20:00 AM,96.746,8.581,,0.012,,,,
687,09/10/18 01:25:00 AM,96.756,8.581,,0.013,,,,
688,09/10/18 01:30:00 AM,96.753,8.481,96.634,0.012,,,,
689,09/10/18 01:35:00 AM,96.763,8.481,,0.013,,,,
690,09/10/18 01:40:00 AM,96.753,8.481,,0.012,,,,
691,09/10/18 01:45:00 AM,96.753,8.481,96.630,0.013,,,,
692,09/10/18 01:50:00 AM,96.733,8.481,,0.011,,,,
693,09/10/18 01:55:00 AM,96.743,8.481,,0.013,,,,
694,09/10/18 02:00:00 AM,96.741,8.382,96.604,0.014,,,,
695,09/10/18 02:05:00 AM,96.741,8.382,,0.014,,,,
696,09/10/18 02:10:00 AM,96.741,8.382,,0.013,,,,
697,09/10/18 02:15:00 AM,96.741,8.382,96.614,0.013,,,,
698,09/10/18 02:20:00 AM,96.741,8.382,,0.013,,,,
699,09/10/18 02:25:00 AM,96.731,8.382,,0.012,,,,
700,09/10/18 02:30:00 AM,96.741,8.382,96.614,0.013,,,,
701,09/10/18 02:35:00 AM,96.731,8.382,,0.012,,,,
702,09/10/18 02:40:00 AM,96.741,8.382,,0.014,,,,
703,09/10/18 02:45:00 AM,96.731,8.382,96.604,0.013,,,,
704,09/10/18 02:50:00 AM,96.741,8.382,,0.015,,,,
705,09/10/18 02:55:00 AM,96.731,8.382,,0.014,,,,
706,09/10/18 03:00:00 AM,96.741,8.382,96.584,0.016,,,,
707,09/10/18 03:05:00 AM,96.741,8.382,,0.016,,,,
708,09/10/18 03:10:00 AM,96.731,8.382,,0.015,,,,
709,09/10/18 03:15:00 AM,96.731,8.382,96.590,0.014,,,,
710,09/10/18 03:20:00 AM,96.721,8.382,,0.014,,,,
711,09/10/18 03:25:00 AM,96.711,8.382,,0.013,,,,
712,09/10/18 03:30:00 AM,96.718,8.282,96.576,0.014,,,,
713,09/10/18 03:35:00 AM,96.709,8.282,,0.013,,,,
714,09/10/18 03:40:00 AM,96.728,8.282,,0.014,,,,
715,09/10/18 03:45:00 AM,96.728,8.282,96.596,0.013,,,,
716,09/10/18 03:50:00 AM,96.728,8.282,,0.014,,,,
717,09/10/18 03:55:00 AM,96.699,8.282,,0.013,,,,
718,09/10/18 04:00:00 AM,96.709,8.282,96.566,0.015,,,,
719,09/10/18 04:05:00 AM,96.689,8.282,,0.013,,,,
720,09/10/18 04:10:00 AM,96.709,8.282,,0.015,,,,
721,09/10/18 04:15:00 AM,96.699,8.282,96.560,0.014,,,,
722,09/10/18 04:20:00 AM,96.689,8.282,,0.013,,,,
723,09/10/18 04:25:00 AM,96.709,8.282,,0.015,,,,
724,09/10/18 04:30:00 AM,96.699,8.282,96.566,0.014,,,,
725,09/10/18 04:35:00 AM,96.699,8.282,,0.014,,,,
726,09/10/18 04:40:00 AM,96.677,8.182,,0.012,,,,
727,09/10/18 04:45:00 AM,96.686,8.182,96.562,0.013,,,,
728,09/10/18 04:50:00 AM,96.677,8.182,,0.012,,,,
729,09/10/18 04:55:00 AM,96.686,8.182,,0.014,,,,
730,09/10/18 05:00:00 AM,96.703,8.082,96.549,0.016,,,,
731,09/10/18 05:05:00 AM,96.694,8.082,,0.014,,,,
732,09/10/18 05:10:00 AM,96.703,8.082,,0.015,,,,
733,09/10/18 05:15:00 AM,96.713,8.082,96.558,0.016,,,,
734,09/10/18 05:20:00 AM,96.713,8.082,,0.015,,,,
735,09/10/18 05:25:00 AM,96.713,8.082,,0.014,,,,
736,09/10/18 05:30:00 AM,96.713,8.082,96.582,0.013,,,,
737,09/10/18 05:35:00 AM,96.730,7.983,,0.014,,,,
738,09/10/18 05:40:00 AM,96.720,7.983,,0.012,,,,
739,09/10/18 05:45:00 AM,96.740,7.983,96.606,0.014,,,,
740,09/10/18 05:50:00 AM,96.740,7.983,,0.014,,,,
741,09/10/18 05:55:00 AM,96.740,7.983,,0.014,,,,
742,09/10/18 06:00:00 AM,96.720,7.983,96.596,0.013,,,,
743,09/10/18 06:05:00 AM,96.742,8.082,,0.014,,,,
744,09/10/18 06:10:00 AM,96.742,8.082,,0.014,,,,
745,09/10/18 06:15:00 AM,96.762,8.082,96.614,0.015,,,,
746,09/10/18 06:20:00 AM,96.752,8.082,,0.014,,,,
747,09/10/18 06:25:00 AM,96.752,8.082,,0.014,,,,
748,09/10/18 06:30:00 AM,96.752,8.082,96.608,0.015,,,,
749,09/10/18 06:35:00 AM,96.765,8.182,,0.016,,,,
750,09/10/18 06:40:00 AM,96.774,8.182,,0.016,,,,
751,09/10/18 06:45:00 AM,96.755,8.182,96.616,0.014,,,,
752,09/10/18 06:50:00 AM,96.757,8.282,,0.014,,,,
753,09/10/18 06:55:00 AM,96.767,8.282,,0.015,,,,
754,09/10/18 07:00:00 AM,96.770,8.382,96.628,0.014,,,,
755,09/10/18 07:05:00 AM,96.780,8.382,,0.017,,,,
756,09/10/18 07:10:00 AM,96.753,8.481,,0.015,,,,
757,09/10/18 07:15:00 AM,96.756,8.581,96.598,0.016,,,,
758,09/10/18 07:20:00 AM,96.756,8.581,,0.016,,,,
759,09/10/18 07:25:00 AM,96.748,8.680,,0.016,,,,
760,09/10/18 07:30:00 AM,96.739,8.680,96.590,0.015,,,,
761,09/10/18 07:35:00 AM,96.741,8.779,,0.015,,,,
762,09/10/18 07:40:00 AM,96.754,8.879,,0.016,,,,
763,09/10/18 07:45:00 AM,96.763,8.879,96.601,0.017,,,,
764,09/10/18 07:50:00 AM,96.756,8.978,,0.015,,,,
765,09/10/18 07:55:00 AM,96.776,8.978,,0.016,,,,
766,09/10/18 08:00:00 AM,96.788,9.077,96.629,0.016,,,,
767,09/10/18 08:05:00 AM,96.781,9.176,,0.015,,,,
768,09/10/18 08:10:00 AM,96.791,9.176,,0.015,,,,
769,09/10/18 08:15:00 AM,96.791,9.176,96.653,0.014,,,,
770,09/10/18 08:20:00 AM,96.793,9.275,,0.014,,,,
771,09/10/18 08:25:00 AM,96.803,9.275,,0.014,,,,
772,09/10/18 08:30:00 AM,96.825,9.373,96.674,0.015,,,,
773,09/10/18 08:35:00 AM,96.848,9.472,,0.017,,,,
774,09/10/18 08:40:00 AM,96.838,9.472,,0.016,,,,
775,09/10/18 08:45:00 AM,96.831,9.571,96.684,0.015,,,,
776,09/10/18 08:50:00 AM,96.833,9.669,,0.015,,,,
777,09/10/18 08:55:00 AM,96.836,9.768,,0.015,,,,
778,09/10/18 09:00:00 AM,96.829,9.866,96.686,0.015,,,,
